Year	Mo	Da	Ho	Lat	Lon	H	Mw	MwUnc	McModel2
1971	2	1	12	44.403	7.456	0	4.39	0.19	1
1971	2	3	4	38.678	14.224	20.9	4.57	0.30	0
1971	2	6	18	42.442	11.846	0	4.83	0.10	1
1971	2	11	18	43.121	12.604	0	4.61	0.15	1
1971	2	12	4	43.15	12.605	0	4.89	0.14	1
1971	2	19	18	38.051	15.182	0	4.54	0.13	1
1971	3	2	18	42.689	12.188	0	4.46	0.24	1
1971	4	2	1	42.746	13.054	0	4.50	0.13	1
1971	4	21	16	37.714	15.148	0	4.31	0.37	1
1971	4	25	4	39.299	15.257	293.2	4.46	0.19	0
1971	5	5	9	41.083	15.201	12	4.26	0.27	1
1971	5	6	3	41.169	15.275	0	4.83	0.12	1
1971	5	9	23	41.188	15.382	0	4.57	0.23	1
1971	6	6	21	44.663	6.658	0	4.37	0.12	1
1971	7	15	1	44.814	10.345	0	5.51	0.08	1
1971	9	11	23	44.764	10.862	0	4.19	0.33	1
1971	9	25	10	44.111	8.652	2.7	4.33	0.15	1
1971	10	4	16	42.816	13.058	33	4.51	0.19	1
1971	11	29	18	40.336	15.773	4.1	4.50	0.21	1
1971	12	18	6	43.322	12.747	46	4.26	0.40	1
1972	1	18	23	44.203	8.162	0	4.60	0.16	1
1972	1	25	20	43.741	13.458	0	4.49	0.21	1
1972	2	4	2	43.716	13.436	25	4.57	0.25	1
1972	2	4	9	43.732	13.371	25	4.36	0.22	1
1972	2	5	1	43.721	13.395	17.4	4.36	0.28	1
1972	2	5	7	43.738	13.369	33	4.46	0.29	1
1972	2	5	15	43.643	13.412	35	4.36	0.28	1
1972	2	6	1	43.709	13.426	30	4.36	0.23	1
1972	2	8	12	43.666	13.397	0	4.46	0.29	1
1972	2	29	20	41.967	15.376	0	4.71	0.19	1
1972	3	21	23	35.799	14.98	0	4.57	0.20	0
1972	6	14	18	43.688	13.465	3	4.68	0.17	1
1972	6	14	21	43.668	13.412	21	4.43	0.18	1
1972	6	25	17	44.638	10.303	49.6	4.01	0.23	1
1972	8	18	6	45.1	14.2	0	4.40	0.46	1
1972	10	25	21	44.503	9.865	67.2	4.87	0.08	1
1972	11	26	16	42.967	13.454	0	5.48	0.11	1
1972	11	30	11	44.015	13.106	1.6	4.52	0.18	1
1972	12	27	8	37.727	12.961	0	4.34	0.18	1
1973	4	13	8	39.046	16.772	0	4.62	0.18	1
1973	4	19	17	43.436	12.449	0	4.61	0.14	1
1973	4	20	16	43.844	11.226	0	4.38	0.37	1
1973	4	20	22	42.855	13.576	0	4.40	0.46	1
1973	5	15	22	47.1	12.95	0	4.16	0.46	1
1973	6	5	13	44.672	9.479	50.3	4.28	0.23	1
1973	8	3	19	37.65	15.157	0	3.75	0.34	0
1973	8	8	14	40.668	15.436	0	4.75	0.13	1
1973	8	18	22	37.666	15.165	0	3.75	0.34	0
1973	8	21	23	37.658	15.172	0	2.91	0.30	0
1973	9	21	23	37.712	12.95	0	3.99	0.44	1
1973	10	30	1	41.697	13.867	0	4.21	0.17	1
1973	11	5	8	41.552	13.86	0	4.29	0.10	1
1973	11	7	17	44.018	10.832	0	4.06	0.28	1
1973	12	20	17	38.764	14.796	266.8	5.02	0.20	1
1973	12	21	8	46.12	14.17	11	4.21	0.30	1
1973	12	30	2	42.739	11.741	0	4.13	0.32	1
1973	12	30	6	43.18	12.604	0	5.11	0.35	1
1974	1	5	7	43.183	12.583	0	5.28	0.67	1
1974	1	24	13	39.852	14.579	360.1	4.26	0.22	0
1974	1	28	19	43.99	10.786	0	4.31	0.36	1
1974	2	4	23	38.709	13.193	0	3.70	0.46	0
1974	2	8	20	44.15	6.473	0	4.25	0.18	1
1974	2	11	23	37.64	14.956	0	3.19	0.31	0
1974	2	14	10	37.642	14.957	0	2.91	0.30	0
1974	2	27	23	37.544	15.468	0	4.36	0.15	1
1974	3	26	22	37.726	15.149	0	3.19	0.31	0
1974	3	28	21	37.7	14.998	0	3.19	0.31	0
1974	4	15	21	44.559	9.748	0	4.14	0.54	1
1974	4	21	4	38.864	17.532	0	3.55	0.24	0
1974	5	6	7	46.33	13.45	7	3.82	0.19	0
1974	5	18	8	37.615	15.029	0	2.91	0.30	0
1974	6	17	19	38.962	17.816	33	3.88	0.22	0
1974	6	29	22	39.648	18.833	39.1	4.07	0.23	1
1974	6	30	19	44.1	10.738	0	4.01	0.30	1
1974	7	22	7	39.245	15.375	256.8	4.57	0.18	0
1974	10	1	0	39.699	18.814	13.5	3.88	0.24	1
1974	10	7	11	39.786	18.915	36.3	4.46	0.23	1
1974	10	20	11	39.572	18.826	0	5.02	0.20	1
1974	10	22	7	39.705	18.717	22.8	4.36	0.23	1
1974	11	23	7	39.774	18.81	38.3	4.46	0.26	1
1974	11	23	18	39.743	18.94	48.8	4.79	0.18	1
1974	12	2	1	42.813	12.927	0	4.58	0.13	1
1975	1	11	15	45.622	10.732	0	4.42	0.17	1
1975	1	16	0	38.114	15.643	0	5.18	0.08	1
1975	3	24	2	46.283	13.135	0	4.51	0.16	1
1975	4	4	9	43.971	11.004	0	4.07	0.45	1
1975	4	16	21	42.85	11.688	0	4.16	0.46	1
1975	5	16	19	45.51	14.32	0	4.40	0.46	1
1975	6	12	19	37.507	14.468	30	4.17	0.25	1
1975	6	19	10	41.689	15.677	0	5.02	0.13	1
1975	8	10	20	38.534	15.597	197	4.68	0.20	0
1975	8	16	0	46.27	14.51	0	4.16	0.46	1
1975	11	13	19	44.659	9.626	0	4.36	0.21	1
1975	11	16	13	44.749	9.519	20.1	4.93	0.14	1
1976	3	25	11	47.47	10.67	0	4.10	0.50	1
1976	4	6	9	38.75	16.066	110.3	4.90	0.29	1
1976	5	6	19	46.275	13.325	10.2	4.58	0.17	1
1976	5	6	20	46.241	13.119	0	6.45	0.10	1
1976	5	6	20	46.386	13.278	14.6	4.35	0.23	1
1976	5	6	21	46.214	13.258	13.3	4.24	0.23	1
1976	5	7	0	46.244	13.298	8.9	4.90	0.10	1
1976	5	7	6	46.308	13.24	10	4.05	0.23	1
1976	5	7	13	46.32	13.333	12.8	4.35	0.23	1
1976	5	8	20	46.319	13.166	10	4.02	0.23	1
1976	5	9	0	46.213	13.323	13.3	5.08	0.10	1
1976	5	10	4	46.264	13.213	6.8	4.45	0.18	1
1976	5	11	5	46.195	13.113	4.4	4.02	0.23	1
1976	5	11	22	46.234	13.054	12.3	4.97	0.10	1
1976	5	15	4	46.175	13.243	16	3.80	0.23	0
1976	5	17	16	46.261	13.039	9.8	4.26	0.23	1
1976	6	8	12	46.316	13.26	9.3	4.41	0.23	1
1976	6	11	17	46.246	13.001	9.9	4.26	0.23	1
1976	6	17	14	46.15	12.891	9.5	5.17	0.10	1
1976	7	10	4	46.307	13.212	3.5	4.28	0.23	1
1976	7	14	5	46.32	13.261	9.2	4.28	0.23	1
1976	8	22	2	44.499	9.762	0	4.54	0.15	1
1976	9	11	16	46.275	13.198	9.7	5.25	0.10	1
1976	9	11	16	46.256	13.233	4.3	5.60	0.10	1
1976	9	11	16	46.273	13.227	2.5	4.37	0.25	1
1976	9	13	18	46.277	13.21	8.2	4.36	0.23	1
1976	9	15	3	46.285	13.203	6.8	5.93	0.10	1
1976	9	15	4	46.294	13.2	12.7	4.78	0.16	1
1976	9	15	4	46.323	13.191	8.1	4.40	0.18	1
1976	9	15	9	46.3	13.174	11.2	5.95	0.10	1
1976	9	15	9	46.305	13.257	11.8	4.34	0.23	1
1976	9	15	11	46.278	13.163	9	4.84	0.17	1
1976	9	15	19	46.294	13.207	4.2	4.07	0.23	1
1976	9	17	1	37.854	14.276	0	4.55	0.14	1
1976	9	19	14	45.527	14.309	39.4	3.54	0.23	0
1976	9	20	9	46.31	13.239	6.5	4.10	0.23	1
1976	9	21	15	38.738	14.682	296.5	4.79	0.37	1
1976	10	11	19	41.685	14.32	0	4.29	0.29	1
1976	10	12	4	37.799	12.856	0	4.41	0.33	1
1976	10	13	2	46.367	13.09	10.7	4.47	0.23	1
1976	10	22	11	39.724	18.928	44.7	4.68	0.28	1
1976	10	27	10	39.601	18.836	19.1	4.57	0.30	1
1976	11	6	20	39.606	18.772	10	4.57	0.25	1
1976	11	7	2	39.645	18.868	10	3.07	0.25	0
1976	11	8	18	39.22	18.606	4.7	4.07	0.25	0
1976	11	12	19	39.658	18.935	33	4.46	0.29	1
1976	12	13	5	45.894	10.799	0	4.90	0.10	1
1976	12	14	8	45.882	10.783	0	3.87	0.20	1
1977	2	21	18	37.637	14.95	0	2.91	0.30	0
1977	4	3	3	46.296	13.16	7.3	4.51	0.18	1
1977	6	5	13	37.893	14.344	0	4.61	0.10	1
1977	6	5	23	39.63	18.831	10	4.07	0.25	1
1977	6	20	2	39.208	15.698	260.5	4.26	0.27	0
1977	6	28	7	38.603	14.698	256.9	5.27	0.10	1
1977	6	30	19	38.499	11.977	7.6	4.79	0.31	0
1977	7	16	13	46.31	14.24	7.5	4.10	0.07	1
1977	7	24	9	41.097	15.02	0	4.37	0.12	1
1977	8	15	21	38.789	17.026	57.6	5.21	0.10	1
1977	8	25	19	42.624	12.695	25	4.36	0.23	1
1977	8	28	9	38.235	8.187	7.1	5.44	0.10	0
1977	9	16	23	46.283	13.019	10.7	5.26	0.10	1
1977	9	28	1	46.282	12.968	9.3	4.10	0.07	1
1977	12	20	20	38.443	15.696	169	4.79	0.31	1
1977	12	30	17	39.98	15.449	283.3	5.90	0.10	1
1977	12	30	18	39.944	15.446	291.7	4.79	0.26	1
1978	1	1	9	42.907	15.819	159.6	4.40	0.23	0
1978	1	2	18	42.707	16.192	27.7	5.00	0.23	0
1978	1	19	5	37.143	13.016	0	4.37	0.22	0
1978	2	8	4	41.106	14.991	0	4.44	0.13	1
1978	3	11	19	38.055	16.073	26.1	5.22	0.10	1
1978	4	3	6	42.267	9.45	0	4.48	0.11	1
1978	4	3	10	46.312	13.172	7.8	4.00	0.07	1
1978	4	15	23	38.385	15.086	17.9	6.03	0.10	1
1978	4	15	23	38.396	15.22	33	4.68	0.36	1
1978	4	29	23	39.025	13.838	430.8	4.26	0.32	0
1978	5	11	2	38.297	15.125	5.9	4.64	0.18	1
1978	5	17	8	37.692	15.104	0	2.91	0.30	0
1978	7	30	5	42.588	12.573	0	4.32	0.10	1
1978	8	26	18	37.975	14.218	0	4.35	0.20	1
1978	9	24	8	40.646	16.487	0	4.75	0.11	1
1978	12	5	4	43.068	12.853	0	4.22	0.20	1
1978	12	5	15	44.124	11.891	0	4.61	0.10	1
1978	12	12	15	46.327	12.723	12.3	4.35	0.06	1
1978	12	14	23	38.341	13.264	33	4.36	0.44	0
1978	12	17	3	46.16	14.13	0	4.63	0.46	1
1978	12	25	22	44.845	10.99	0	4.39	0.39	1
1978	12	27	17	41.078	13.557	391.8	5.86	0.10	1
1979	1	16	19	38.291	15.033	16.4	4.35	0.26	1
1979	1	20	13	38.684	12.843	2.3	4.87	0.10	0
1979	1	25	23	42.919	13.083	0	4.44	0.18	1
1979	2	9	14	45.637	9.555	0	4.78	0.11	1
1979	3	22	19	38.714	15.952	110.7	4.79	0.28	1
1979	3	25	11	39.368	15.211	305.2	4.68	0.18	0
1979	4	9	8	37.141	10.117	25.4	4.61	0.16	0
1979	4	18	15	46.343	13.29	9.3	4.66	0.10	1
1979	7	7	13	42.143	17.026	10	4.61	0.23	0
1979	8	14	18	46.321	13.04	8.2	3.51	0.23	0
1979	9	19	21	42.73	12.956	0	5.83	0.10	1
1979	9	19	21	42.812	13.012	2.3	4.46	0.34	1
1979	9	21	0	42.733	13.033	0	4.15	0.23	1
1979	9	21	23	38.945	14.709	310.6	4.57	0.22	0
1979	11	17	20	45.745	9.994	0	4.37	0.18	1
1979	12	8	4	38.205	11.704	3.6	5.34	0.10	0
1980	1	5	14	45.013	7.319	0	4.82	0.10	1
1980	1	23	21	36.904	14.807	0	4.39	0.10	1
1980	1	25	0	46.65	10.968	0	4.00	0.20	1
1980	2	4	2	38.521	15.066	247.6	4.57	0.27	1
1980	2	20	2	39.327	16.221	0	4.42	0.10	1
1980	2	28	21	42.8	12.967	0	4.97	0.10	1
1980	3	1	1	42.878	12.972	10	4.28	0.21	1
1980	3	1	19	38.965	16.482	0	4.36	0.17	1
1980	3	9	12	40.019	16.053	0	4.71	0.10	1
1980	3	16	1	42.813	13.029	14	4.35	0.21	1
1980	4	23	11	40.718	13.89	0	4.37	0.20	1
1980	5	14	1	40.378	15.801	0	4.83	0.10	1
1980	5	14	9	42.812	13.013	19	4.27	0.23	1
1980	5	24	20	43.087	13.19	0	4.48	0.11	1
1980	5	28	19	38.483	14.27	18.9	5.66	0.10	1
1980	5	31	11	38.272	14.415	33	4.38	0.20	1
1980	6	1	2	38.369	14.317	3.5	4.78	0.10	0
1980	6	5	13	38.238	14.027	0	4.36	0.44	1
1980	6	7	18	44.07	10.564	0	4.64	0.10	1
1980	6	9	16	42.173	13.713	0	4.64	0.10	1
1980	6	14	20	41.905	13.696	0	4.96	0.10	1
1980	6	16	14	41.844	13.922	0	4.44	0.10	1
1980	8	21	15	37.578	15.066	0	2.63	0.29	0
1980	8	22	23	37.582	15.057	0	2.91	0.30	0
1980	8	23	7	37.587	15.061	0	3.19	0.31	0
1980	9	8	19	42.645	10.934	2	4.44	0.15	1
1980	9	16	2	37.605	15.079	0	3.19	0.31	0
1980	9	28	15	37.592	15.085	-1.6	3.62	0.34	0
1980	10	1	0	41.703	13.281	0	4.26	0.17	1
1980	10	13	3	39.699	13.003	496	4.36	0.33	0
1980	11	15	8	35.076	14.61	0	4.57	0.47	0
1980	11	23	18	40.842	15.283	0	6.81	0.10	1
1980	11	23	18	41.11	15.282	10	4.73	0.23	1
1980	11	23	19	40.661	15.71	9.5	4.72	0.19	1
1980	11	23	19	40.718	15.592	10	4.54	0.23	1
1980	11	23	19	40.847	15.378	21	4.87	0.16	1
1980	11	23	20	40.842	15.316	10	4.21	0.23	1
1980	11	23	20	40.816	15.33	10	4.42	0.21	1
1980	11	23	21	41.127	15.636	0	4.46	0.45	1
1980	11	23	21	41.536	15.706	10	4.28	0.23	1
1980	11	23	22	41.017	15.285	24	4.49	0.21	1
1980	11	23	23	40.81	15.337	16.3	4.54	0.19	1
1980	11	24	0	40.811	15.268	0	5.04	0.10	1
1980	11	24	2	40.799	15.403	10	4.31	0.21	1
1980	11	24	2	39.041	14.573	319.2	4.36	0.23	0
1980	11	24	3	40.861	15.374	0	4.99	0.10	1
1980	11	24	4	40.935	15.272	10	4.35	0.21	1
1980	11	24	4	40.907	15.388	10	4.30	0.23	1
1980	11	24	10	40.871	15.204	10	4.21	0.23	1
1980	11	24	15	40.993	15.004	27.1	4.25	0.21	1
1980	11	25	9	41.021	15.012	10	4.25	0.23	1
1980	11	25	11	40.864	15.24	10	4.32	0.23	1
1980	11	25	14	40.793	15.336	0	4.61	0.23	1
1980	11	25	17	40.609	15.462	0	4.93	0.10	1
1980	11	25	17	40.709	15.478	10	4.36	0.23	1
1980	11	25	18	40.655	15.452	8.8	5.39	0.10	1
1980	11	26	1	37.733	15.123	0	3.47	0.33	0
1980	11	26	6	40.694	15.643	10	4.42	0.23	1
1980	11	26	6	41.075	15.277	10	4.17	0.23	1
1980	11	26	7	40.877	15.376	10	4.21	0.23	1
1980	11	26	8	40.922	15.476	10	4.51	0.20	1
1980	11	26	10	40.913	15.455	10	4.46	0.23	1
1980	11	26	14	41.017	15.236	10	4.47	0.23	1
1980	11	30	1	40.553	15.81	16.9	4.52	0.19	1
1980	11	30	7	40.761	15.316	0	4.81	0.17	1
1980	11	30	7	40.816	15.298	10	4.90	0.26	1
1980	12	1	19	40.885	15.308	0	4.64	0.20	1
1980	12	2	5	45.67	6.371	0	4.80	0.10	1
1980	12	3	23	40.729	15.476	0	4.83	0.10	1
1980	12	4	0	40.777	15.546	22	4.67	0.18	1
1980	12	8	2	40.883	15.287	10	4.51	0.21	1
1980	12	8	4	40.855	15.29	17	4.39	0.21	1
1980	12	8	17	40.814	15.58	10	4.26	0.43	1
1980	12	9	5	38.779	16.185	0	4.67	0.10	1
1980	12	14	6	40.88	15.199	48.1	4.08	0.23	1
1980	12	23	12	44.808	9.787	0	4.57	0.10	1
1980	12	24	12	37.109	12.869	0	4.39	0.17	0
1981	1	1	23	39.868	13.585	426.8	4.36	0.33	0
1981	1	8	16	37.808	15.074	0	3.19	0.31	0
1981	1	9	0	40.699	15.636	0	4.36	0.19	1
1981	1	15	11	40.806	15.507	0	4.35	0.24	1
1981	1	16	0	40.89	15.439	0.1	5.22	0.10	1
1981	1	16	4	40.846	15.303	1.8	4.10	0.21	1
1981	1	16	6	40.899	15.339	0.1	3.95	0.24	1
1981	1	17	3	40.749	15.347	0.1	4.15	0.24	1
1981	1	20	8	40.703	15.326	21.8	4.10	0.21	1
1981	2	14	17	40.992	14.62	0	4.88	0.10	1
1981	2	18	19	37.775	14.763	10	4.36	0.25	1
1984	3	17	14	37.772	14.964	0	3.28	0.33	0
1981	3	28	11	40.701	15.56	0	4.11	0.20	1
1981	4	5	10	38.322	15.01	10	4.32	0.31	1
1981	4	22	4	43.373	8.251	17	4.43	0.10	0
1981	4	30	12	37.66	15.198	5.9	3.96	0.35	1
1981	5	1	11	40.635	15.43	5.4	4.05	0.24	1
1981	5	10	2	39.559	15.349	289.1	4.57	0.19	0
1981	5	26	9	44.655	10.434	0	3.75	0.21	0
1981	6	7	13	37.674	12.477	21.4	4.93	0.10	1
1981	6	13	5	37.087	12.451	10	4.46	0.34	0
1981	6	19	16	38.076	16.74	10	4.31	0.13	0
1981	6	22	9	38.439	14.1	8.1	4.77	0.10	0
1981	7	3	13	37.666	15.137	0	2.91	0.30	0
1981	7	7	21	37.693	15.144	0	3.73	0.34	0
1981	7	19	12	37.726	15.15	0	2.91	0.30	0
1981	7	29	14	37.669	15.193	-1.6	3.73	0.34	0
1981	9	1	23	37.649	15.15	0	2.91	0.30	0
1981	9	3	23	38.477	15.719	226	4.68	0.21	1
1981	9	13	4	37.647	15.161	-1.6	3.62	0.34	0
1981	9	21	1	40.661	15.658	0	4.20	0.20	1
1981	9	21	16	40.678	15.717	0	4.55	0.24	1
1981	9	24	12	40.617	15.742	0	4.07	0.20	1
1981	10	11	23	38.674	14.576	308.8	4.26	0.32	1
1981	11	29	5	40.848	15.532	0	4.51	0.10	1
1981	12	5	5	46.322	12.69	1.6	4.19	0.18	1
1981	12	20	2	40.3	15.919	66.8	4.26	0.43	1
1982	3	21	9	39.841	15.747	0	5.23	0.10	1
1982	3	30	2	38.498	15.622	229.6	4.90	0.22	0
1982	6	4	9	37.655	14.975	3.8	3.50	0.33	0
1982	6	21	4	38.62	14.728	296.5	4.36	0.21	1
1982	7	6	14	37.707	15.11	0	3.27	0.32	0
1982	7	7	23	37.808	15.069	0	3.19	0.31	0
1982	7	27	0	38.536	15.391	303.8	4.07	0.41	0
1982	8	6	13	44.923	8.168	25.1	4.15	0.24	1
1982	8	15	15	40.832	15.244	0	5.32	0.10	1
1982	9	1	15	43.932	10.53	0	4.21	0.16	1
1982	9	13	19	39.168	15.511	264.1	4.07	0.26	0
1982	9	30	0	40.889	15.264	0	4.26	0.18	1
1982	10	17	4	43.139	12.501	0	4.36	0.19	1
1982	10	17	4	43.129	12.6	0	4.42	0.16	1
1982	10	17	6	43.164	12.648	0	4.65	0.10	1
1982	10	17	10	43.155	12.505	0	4.62	0.10	1
1982	10	18	2	43.183	12.597	0	4.31	0.24	1
1982	10	18	15	43.132	12.581	0	4.56	0.10	1
1982	10	19	1	43.198	12.599	0	4.26	0.20	1
1982	10	21	6	38.042	14.801	6.8	4.29	0.33	1
1983	1	3	0	41.051	14.515	0	4.08	0.16	1
1983	1	3	17	45.965	9.424	61.3	4.27	0.16	1
1983	1	5	1	41.059	14.543	0	3.64	0.17	0
1983	2	2	8	40.638	15.655	0	4.35	0.14	1
1983	2	10	22	46.271	13.395	15.1	4.32	0.11	1
1983	3	27	8	37.683	14.908	24.1	3.47	0.33	0
1983	4	4	4	38.418	13.18	24	4.12	0.20	0
1983	5	13	1	37.989	14.333	0	4.16	0.18	1
1983	7	20	22	37.613	15.101	0	4.30	0.37	1
1983	7	21	13	45.846	11.324	12.4	4.44	0.15	1
1983	7	27	19	40.741	15.245	0.1	4.49	0.13	1
1983	7	31	20	46.687	10.52	0	4.10	0.50	1
1983	8	12	19	41.655	14.045	0	4.76	0.10	1
1983	8	30	13	37.685	12.733	17.1	4.20	0.23	1
1983	9	20	16	40.792	15.177	0	3.96	0.15	1
1983	9	29	1	40.41	14.858	0.1	4.40	0.14	1
1983	9	30	11	41.695	16.057	0.1	4.02	0.18	1
1983	10	4	7	40.715	14.044	12.5	4.06	0.18	1
1983	10	10	3	38.582	12.94	20	4.47	0.21	0
1983	10	10	22	39.512	14.141	384.7	4.46	0.20	0
1983	10	31	23	39.126	15.998	126.4	4.68	0.23	1
1983	11	8	20	37.082	19.949	4.7	4.57	0.30	0
1983	11	9	16	44.755	10.265	0	5.04	0.10	1
1983	11	30	14	37.687	15.113	0	2.80	0.30	0
1984	1	5	12	40.087	15.719	0	4.09	0.16	1
1984	3	21	1	39.419	15.229	280	5.21	0.10	1
1984	4	15	3	37.627	14.906	9.9	3.50	0.33	0
1984	4	22	17	43.558	10.229	0	4.61	0.10	1
1984	4	22	19	43.58	10.381	0	4.10	0.13	1
1984	4	29	5	43.262	12.525	0	5.62	0.10	1
1984	4	29	5	43.126	12.422	0.1	4.10	0.16	1
1984	4	29	15	43.247	12.842	40.4	4.13	0.16	1
1984	4	30	21	43.272	12.51	1.9	4.36	0.13	1
1984	4	30	22	43.239	12.565	8.4	4.48	0.13	1
1984	5	1	22	43.561	10.296	0	3.89	0.12	1
1984	5	3	8	46.067	6.55	0	3.70	0.18	0
1984	5	7	17	41.667	14.057	0	5.86	0.10	1
1984	5	7	18	41.644	13.863	9.3	4.47	0.14	1
1984	5	7	18	41.759	13.815	0	4.22	0.16	1
1984	5	7	18	41.678	13.93	4.7	3.87	0.27	1
1984	5	7	19	41.678	13.931	0.1	3.20	0.27	0
1984	5	8	3	41.671	13.82	2.3	4.33	0.21	1
1984	5	11	10	41.651	13.843	10	5.47	0.10	1
1984	5	11	10	41.756	13.903	19.6	4.79	0.19	1
1984	5	11	11	41.706	13.876	12.7	4.49	0.13	1
1984	5	11	13	41.732	13.901	11.3	4.80	0.10	1
1984	5	11	13	43.294	12.621	0.1	4.86	0.21	1
1984	5	11	13	41.732	13.898	18	4.50	0.17	1
1984	5	11	16	41.648	13.87	9.9	4.62	0.13	1
1984	5	11	23	41.632	13.846	7.8	4.37	0.14	1
1984	5	12	0	41.727	13.887	10.2	4.15	0.15	1
1984	5	12	4	41.67	13.869	10	4.05	0.14	1
1984	5	13	11	41.746	13.878	9.9	4.16	0.16	1
1984	5	14	14	41.68	13.821	10	4.27	0.18	1
1984	5	21	14	43.408	10.278	0.1	3.97	0.16	1
1984	5	26	12	38.531	13.467	17.2	4.14	0.17	0
1984	5	26	15	38.486	13.172	22	4.08	0.21	0
1984	6	8	2	46.744	10.503	0.1	3.70	0.14	0
1984	6	17	16	37.628	15.136	23.1	3.50	0.33	0
1984	6	19	1	41.541	14.076	0	4.23	0.15	1
1984	6	19	15	37.636	15.131	-1.5	3.96	0.35	1
1984	6	23	0	39.495	16.668	23.1	4.22	0.19	1
1984	6	24	22	41.761	13.828	12.1	4.57	0.11	1
1984	7	1	7	41.704	13.915	11.3	4.63	0.10	1
1984	7	1	16	40.881	14.146	0	4.10	0.27	1
1984	8	3	23	44.152	10.275	0	3.30	0.19	0
1984	8	22	14	39.637	14.907	336.1	4.16	0.31	0
1984	9	24	5	41.366	14.576	0.1	3.88	0.21	1
1984	10	18	11	37.808	15.075	9.6	3.90	0.35	1
1984	10	19	17	37.708	15.079	0.1	4.55	0.38	1
1984	10	22	18	39.626	14.189	376	4.36	0.19	0
1984	10	23	20	39.804	16.721	25.5	4.07	0.30	1
1984	10	25	1	37.66	15.095	-1.6	4.43	0.38	1
1984	10	30	14	39.638	15.608	272.1	4.90	0.19	1
1984	11	5	7	45.342	6.383	0	4.01	0.16	1
1984	11	7	8	37.625	15.071	0	3.73	0.34	0
1984	11	9	1	37.704	15.123	0	2.91	0.30	0
1984	11	24	11	37.798	15.068	5	4.08	0.36	1
1984	12	3	18	41.717	13.898	16.4	4.05	0.13	1
1984	12	30	7	39.495	13.267	477.9	4.36	0.33	0
1985	1	23	10	44.085	10.449	8.9	4.60	0.09	1
1985	3	14	23	41.592	14.211	5.5	4.37	0.11	1
1985	3	23	6	37.595	15.047	0	3.27	0.32	0
1985	4	24	11	38.923	15.66	209.1	4.07	0.30	0
1985	5	1	16	42.945	13.7	0.1	4.09	0.12	1
1985	5	14	5	38.206	15.683	9.9	3.84	0.20	0
1985	5	19	14	42.252	13.342	5.4	4.16	0.15	1
1985	5	20	10	42.297	13.353	0.1	4.51	0.11	1
1985	5	23	1	42.33	13.399	7.8	4.11	0.13	1
1985	6	13	21	37.672	14.901	0	3.96	0.35	1
1985	6	27	16	36.181	11.986	0	4.16	0.42	0
1985	7	10	13	44.558	9.672	12.9	3.76	0.23	0
1985	7	19	0	39.863	13.568	452.4	4.79	0.20	1
1985	7	21	6	44.608	9.616	4.8	3.67	0.23	0
1985	8	8	19	44.565	9.659	11	3.66	0.16	0
1985	8	8	22	38.325	12.811	32.8	4.21	0.27	0
1985	8	9	21	38.366	12.954	10	4.52	0.15	0
1985	8	15	18	44.605	9.63	4.6	4.51	0.16	1
1985	8	25	3	37.887	12.731	49.1	4.10	0.27	1
1985	9	9	4	42.887	12.242	2.2	3.81	0.19	0
1985	9	19	4	39.673	18.832	14.6	3.99	0.27	1
1985	10	3	17	37.696	16.256	63.5	4.08	0.19	0
1985	10	10	19	37.673	15.136	0	3.85	0.35	1
1985	10	27	11	41.705	15.854	15.7	4.10	0.27	1
1985	11	24	6	43.844	12.017	21.2	4.29	0.18	1
1985	12	25	2	37.805	15.048	-1.6	4.20	0.37	1
1985	12	26	2	37.725	15.134	0	4.40	0.38	1
1986	1	6	19	42.68	15.421	10	4.14	0.16	0
1986	1	8	0	42.633	15.349	18.9	4.67	0.10	1
1986	1	8	0	42.673	15.433	41.1	4.10	0.15	0
1986	1	8	15	39.437	15.384	286.8	4.36	0.21	0
1986	1	8	18	37.634	14.943	0	3.73	0.34	0
1986	1	11	10	37.631	14.886	0	3.85	0.35	1
1986	1	11	15	42.652	15.417	30.9	4.71	0.16	1
1986	1	12	6	37.687	15.134	0	3.73	0.34	0
1986	1	12	23	37.69	15.134	0	3.96	0.35	1
1986	1	18	0	37.699	15.137	0	3.62	0.34	0
1986	1	18	8	41.535	14.218	0.1	4.06	0.23	1
1986	1	18	21	37.697	15.137	0	3.60	0.34	0
1986	1	21	0	37.653	14.969	-0.5	3.73	0.34	0
1986	1	26	7	42.681	15.401	56.4	4.31	0.10	0
1986	1	29	9	37.613	15.026	-1.6	3.96	0.35	1
1986	2	1	22	37.655	15.164	0	3.85	0.35	1
1986	2	2	16	37.653	15.163	-1.6	4.08	0.36	1
1986	2	22	16	37.684	14.894	0	3.50	0.33	0
1986	2	22	17	37.673	14.911	-1.2	3.50	0.33	0
1986	3	10	16	39.834	13.575	453.9	4.46	0.20	0
1986	3	27	7	45.138	15.061	0.1	3.31	0.27	0
1986	4	1	3	39.213	15.406	287	4.57	0.22	1
1986	5	12	13	44.596	9.624	6.4	3.80	0.16	0
1986	6	12	1	36.082	11.363	10	4.29	0.18	0
1986	6	19	19	38.399	13.741	10.6	3.65	0.27	0
1986	6	22	14	43.558	13.692	7.1	3.98	0.15	1
1986	7	23	8	40.628	15.746	10.8	4.61	0.12	1
1986	8	11	22	39.114	15.352	301	4.46	0.45	0
1986	8	29	14	46.352	12.537	1.1	4.73	0.10	1
